cost,outcome,patexp,discharge,income,city,zip,state,provider,providerid,color
0.736721697,0.181088825,0.164469914,0.399426934,0.284240688,Lakewood,98499,WA,ST CLARE HOSPITAL,1325,#00CED1
0.737035179,0.712893983,0.534097421,0.859598854,0.78739255,Puyallup,98371,WA,MULTICARE GOOD SAMARITAN HOSPITAL,1326,#00CED1
0.737172407,0.676217765,0.435530086,0.289971347,0.146131805,Ruston,71270,LA,NORTHERN LOUISIANA MEDICAL CENTER,1327,#00CED1
0.737454896,0.436103152,0.922063037,0.871060172,0.122636103,Kansas City,66103,KS,UNIVERSITY OF KANSAS HOSPITAL,1328,#00CED1
0.737664608,0.753581662,0.367335244,0.630372493,0.942120344,Laguna Hills,92653,CA,SADDLEBACK MEMORIAL MEDICAL CENTER,1329,#00CED1
0.737776428,0.592550143,0.476790831,0.268767908,0.084813754,Port Arthur,77640,TX,THE MEDICAL CENTER OF SOUTHEAST TEXAS,1330,#00CED1
0.738009037,0.747277937,0.122636103,0.271633238,0.89512894,Wellington,33414,FL,WELLINGTON REGIONAL MEDICAL CENTER,1331,#00CED1
0.738473969,0.772492837,0.762750716,0.873352436,0.305444126,Oklahoma City,73112,OK,INTEGRIS BAPTIST MEDICAL CENTER,1332,#00CED1
0.738489177,0.13008596,0.922063037,0.863610315,0.096848138,Columbia,29203,SC,PALMETTO HEALTH RICHLAND,1333,#00CED1
0.739142399,0.029226361,0.625787966,0.064183381,0.966762178,Parker,80138,CO,PARKER ADVENTIST HOSPITAL,1334,#00CED1
0.739632266,0.13008596,0.746704871,0.787965616,0.612034384,Austin,78704,TX,ST DAVID'S SOUTH AUSTIN MEDICAL CENTER,1335,#00CED1
0.740047548,0.772492837,0.293409742,0.928366762,0.062464183,Corpus Christi,78405,TX,CHRISTUS SPOHN HOSPITAL CORPUS CHRISTI,1336,#00CED1
0.74120061,0.9747851,0.036103152,0.957020057,0.185673352,Brooklyn,11219,NY,MAIMONIDES MEDICAL CENTER,1337,#00CED1
0.741347,0.592550143,0.712320917,0.66017192,0.732378223,Palm Beach Gardens,33410,FL,PALM BEACH GARDENS MEDICAL CENTER,1338,#00CED1
0.741464255,0.05730659,0.534097421,0.139255014,0.509455587,Leesville,71446,LA,BYRD REGIONAL HOSPITAL,1339,#00CED1
0.742006354,0.221203438,0.455014327,0.998280802,0.169627507,San Antonio,78229,TX,METHODIST HOSPITAL,1340,#00CED1
0.742030979,0.592550143,0.056160458,0.267048711,0.663610315,Mesa,85209,AZ,"MOUNTAIN VISTA MEDICAL CENTER, LP",1341,#00CED1
0.742942611,0.459025788,0.20286533,0.388538682,0.66991404,Seattle,98122,WA,SWEDISH MEDICAL CENTER / CHERRY HILL,1342,#00CED1
0.743508911,0.395988539,0.344412607,0.021203438,0.392550143,Brawley,92227,CA,PIONEERS MEMORIAL HEALTHCARE DISTRICT,1343,#00CED1
0.743644172,0.395988539,0.140401146,0.220630372,0.373638968,Lynwood,90262,CA,SAINT FRANCIS MEDICAL CENTER,1344,#00CED1
0.743736848,0.51747851,0.412034384,0.994842407,0.017191977,San Antonio,78205,TX,BAPTIST MEDICAL CENTER,1345,#00CED1
0.743867252,0.51747851,0.20286533,0.832091691,0.242979943,Boynton Beach,33435,FL,BETHESDA HOSPITAL EAST,1346,#00CED1
0.744222253,0.950716332,0.975931232,0.161031519,0.771919771,Browns Mills,8015,NJ,DEBORAH HEART AND LUNG CENTER,1347,#00CED1
0.744329558,0.800573066,0.271060172,0.490544413,0.829226361,Evanston,60202,IL,PRESENCE SAINT FRANCIS HOSPITAL,1348,#00CED1
0.744727655,0.241833811,0.455014327,0.291690544,0.606303725,New Orleans,70115,LA,TOURO INFIRMARY,1349,#00CED1
0.745683794,0.085386819,0.506017192,0.556446991,0.767908309,Oceanside,92056,CA,TRI-CITY MEDICAL CENTER,1350,#00CED1
0.746040776,0.848137536,0.608022923,0.144412607,0.750716332,Laredo,78045,TX,DOCTORS HOSPITAL OF LAREDO,1351,#00CED1
0.747551565,0.26991404,0.318051576,0.017191977,0.963896848,Sunnyvale,75182,TX,TEXAS REGIONAL MEDICAL CENTER AT SUNNYVALE,1352,#00CED1
0.748940327,0.592550143,0.20286533,0.464183381,0.983954155,Washington,20007,DC,MEDSTAR GEORGETOWN UNIVERSITY HOSPITAL,1353,#00CED1
0.749498732,0.436103152,0.367335244,0.746704871,0.436103152,Tacoma,98405,WA,ST JOSEPH MEDICAL CENTER,1354,#00CED1
0.749512872,0.04756447,0.140401146,0.128939828,0.757593123,Hendersonville,37075,TN,TRISTAR HENDERSONVILLE MEDICAL CENTER,1355,#00CED1
0.749763653,0.898567335,0.024068768,0.13008596,0.473352436,Lebanon,37087,TN,UNIVERSITY MEDICAL CENTER,1356,#00CED1
0.750803838,0.547851003,0.589111748,0.178223496,0.286532951,Brownwood,76801,TX,BROWNWOOD REGIONAL MEDICAL CENTER,1357,#00CED1
0.75140542,0.395988539,0.732378223,0.902005731,0.833810888,Houston,77030,TX,CHI ST LUKE'S HEALTH BAYLOR COLLEGE OF MEDICINE ME,1358,#00CED1
0.75179441,0.031518625,0.056160458,0.845845272,0.630372493,Bradenton,34209,FL,BLAKE MEDICAL CENTER,1359,#00CED1
0.752434226,0.592550143,0.856160458,0.005157593,0.116332378,Nacogdoches,75961,TX,NACOGDOCHES MEDICAL CENTER,1360,#00CED1
0.752440111,0.592550143,0.762750716,0.93982808,0.063610315,Boston,2115,MA,BRIGHAM AND WOMEN'S HOSPITAL,1361,#00CED1
0.75309365,0.038968481,0.55243553,0.386246418,0.92034384,Gilbert,85296,AZ,MERCY GILBERT MEDICAL CENTER,1362,#00CED1
0.753351592,0.031518625,0.900859599,1,0.641260745,Orlando,32803,FL,FLORIDA HOSPITAL,1363,#00CED1
0.753645865,0.350716332,0.344412607,0.220057307,0.297421203,Porterville,93257,CA,SIERRA VIEW MEDICAL CENTER,1364,#00CED1
0.753834289,0.221203438,0.435530086,0.671633238,0.07277937,Philadelphia,19141,PA,ALBERT EINSTEIN MEDICAL CENTER,1365,#00CED1
0.754742465,0.395988539,0.04469914,0.229226361,0.378796562,El Centro,92243,CA,EL CENTRO REGIONAL MEDICAL CENTER,1366,#00CED1
0.755251789,0.592550143,0.024068768,0.76217765,0.381661891,Marysville,95901,CA,RIDEOUT MEMORIAL HOSPITAL,1367,#00CED1
0.755990586,0.241833811,0.344412607,0.597707736,0.123209169,Nashville,37207,TN,TRISTAR SKYLINE MEDICAL CENTER,1368,#00CED1
0.75643425,0.640687679,0.367335244,0.593696275,0.744985673,Chandler,85224,AZ,CHANDLER REGIONAL MEDICAL CENTER,1369,#00CED1
0.756567292,0.561604585,0.506017192,0.249856734,0.883094556,East Norriton,19403,PA,EINSTEIN MEDICAL CENTER MONTGOMERY,1370,#00CED1
0.757315502,0.26991404,0.226361032,0.73008596,0.417191977,Long Beach,90806,CA,LONG BEACH MEMORIAL MEDICAL CENTER,1371,#00CED1
0.757558162,0.309455587,0.140401146,0.166189112,0.115759312,Omaha,68131,NE,CHI HEALTH CREIGHTON UNIVERSITY MEDICAL CENTER,1372,#00CED1
0.758513966,0.753581662,0.881375358,0.987965616,0.925501433,Boston,2114,MA,MASSACHUSETTS GENERAL HOSPITAL,1373,#00CED1
0.758626131,0.05730659,0.04469914,0.523782235,0.897421203,Washington,20037,DC,GEORGE WASHINGTON UNIV HOSPITAL,1374,#00CED1
0.758789512,0.772492837,0.344412607,0.180515759,0.908309456,Fountain Valley,92708,CA,ORANGE COAST MEMORIAL MEDICAL CENTER,1375,#00CED1
0.758962911,0.753581662,0.068194842,0.432091691,0.453868195,Melrose Park,60160,IL,LOYOLA GOTTLIEB MEMORIAL HOSPITAL,1376,#00CED1
0.759119181,0.395988539,0.122636103,0.991404011,0.956446991,New York,10003,NY,BETH ISRAEL MEDICAL CENTER,1377,#00CED1
0.759758236,0.712893983,0.293409742,0.424068768,0.573638968,Los Angeles,90027,CA,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,1378,#00CED1
0.760264626,0.772492837,0.251575931,0.906590258,0.029226361,Wichita,67214,KS,WESLEY MEDICAL CENTER,1379,#00CED1
0.761262464,0.800573066,0.107163324,0.804584527,0.950716332,Teaneck,7666,NJ,HOLY NAME MEDICAL CENTER,1380,#00CED1
0.761924883,0.51747851,0.791404011,0.303151862,0.95243553,Round Rock,78681,TX,ROUND ROCK MEDICAL CENTER,1381,#00CED1
0.762632181,0.828653295,0.251575931,0.43782235,0.201146132,Athens,75751,TX,EAST TEXAS MEDICAL CENTER ATHENS,1382,#00CED1
0.763386298,0.241833811,0.55243553,0.07965616,0.38739255,Lafayette,70506,LA,THE REGIONAL MEDICAL CENTER OF ACADIANA,1383,#00CED1
0.765239193,0.181088825,0.534097421,0.711174785,0.204584527,Aurora,80045,CO,UNIVERSITY OF COLORADO HOSPITAL ANSCHUTZ INPATIENT,1384,#00CED1
0.765811446,0.831518625,0.534097421,0.746704871,0.766762178,Bethlehem,18017,PA,LEHIGH VALLEY HOSPITAL - MUHLENBERG,1385,#00CED1
0.7669793,0.364469914,0.506017192,0.795988539,0.846991404,Roseville,95661,CA,SUTTER ROSEVILLE MEDICAL CENTER,1386,#00CED1
0.767105739,0.877936963,0.068194842,0.048137536,0.617191977,Garden Grove,92843,CA,GARDEN GROVE HOSPITAL & MEDICAL CENTER,1387,#00CED1
0.767584869,0.364469914,0.318051576,0.144985673,0.52722063,Roswell,88201,NM,EASTERN NEW MEXICO MEDICAL CENTER,1388,#00CED1
0.767905455,0.181088825,0.506017192,0.108309456,0.783381089,Covington,70433,LA,LAKEVIEW REGIONAL MEDICAL CENTER,1389,#00CED1
0.768429194,0.955873926,0.913467049,0.895702006,0.997707736,Roslyn,11576,NY,"ST FRANCIS HOSPITAL, ROSLYN",1390,#00CED1
0.768524375,0.12034384,0.476790831,0.005730659,0.867048711,Palmer,99645,AK,MAT-SU REGIONAL MEDICAL CENTER,1391,#00CED1
0.768776698,0.13008596,0.64469914,0.451575931,0.954727794,Cumming,30041,GA,NORTHSIDE HOSPITAL FORSYTH,1392,#00CED1
0.769141031,0.800573066,0.870487106,0.775931232,0.922063037,Freehold,7728,NJ,CENTRASTATE MEDICAL CENTER,1393,#00CED1
0.770208349,0.676217765,0.107163324,0.498567335,0.686532951,Apple Valley,92307,CA,ST MARY MEDICAL CENTER,1394,#00CED1
0.770571895,0.858452722,0.226361032,0.537535817,0.63782235,Sarasota,34233,FL,DOCTORS HOSPITAL OF SARASOTA,1395,#00CED1
0.771114199,0.477363897,0.344412607,0.290544413,0.940974212,Encinitas,92024,CA,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,1396,#00CED1
0.771258071,0.395988539,0.712320917,0.331232092,0.681375358,Aurora,60506,IL,PRESENCE MERCY MEDICAL CENTER,1397,#00CED1
0.772365948,0.831518625,0.712320917,0.973638968,0.833810888,Houston,77030,TX,"METHODIST HOSPITAL,THE",1398,#00CED1
0.775547705,0.309455587,0.791404011,0.385673352,0.68252149,Hattiesburg,39402,MS,WESLEY MEDICAL CENTER,1399,#00CED1
0.776517243,0.10487106,0.024068768,0.089398281,0.853295129,Moreno Valley,92555,CA,RIVERSIDE COUNTY REGIONAL MEDICAL CENTER,1400,#00CED1
0.77707951,0.676217765,0.455014327,0.441833811,0.43782235,Lufkin,75901,TX,MEMORIAL MEDICAL CENTER OF EAST TEXAS,1401,#00CED1
0.777278851,0.800573066,0.589111748,0.640114613,0.775931232,Santa Monica,90404,CA,SANTA MONICA - UCLA MED CTR & ORTHOPAEDIC HOSPITAL,1402,#00CED1
0.777981675,0.26991404,0.367335244,0.766189112,0.11747851,Alexandria,71301,LA,RAPIDES REGIONAL MEDICAL CENTER,1403,#00CED1
0.779173475,0.964469914,0.922063037,0.258452722,0.863037249,Easton,18045,PA,ST LUKE'S HOSPITAL - ANDERSON CAMPUS,1404,#00CED1
0.779850959,0.712893983,0.762750716,0.508309456,0.636103152,Jackson,38305,TN,REGIONAL HOSPITAL OF JACKSON,1405,#00CED1
0.780560365,0.932951289,0.251575931,0.271060172,0.393123209,Grass Valley,95945,CA,SIERRA NEVADA MEMORIAL HOSPITAL,1406,#00CED1
0.780690603,0.477363897,0.435530086,0.599426934,0.688252149,Anchorage,99508,AK,PROVIDENCE ALASKA MEDICAL CENTER,1407,#00CED1
0.782848182,0.13008596,0.226361032,0.967908309,0.601146132,Orlando,32806,FL,ORLANDO HEALTH,1408,#00CED1
0.784126906,0.12034384,0.084813754,0.377077364,0.15243553,Saint Petersburg,33701,FL,BAYFRONT HEALTH - ST PETERSBURG,1409,#00CED1
0.784699512,0.666475645,0.164469914,0.055014327,0.487106017,Norristown,19401,PA,MERCY SUBURBAN HOSPITAL,1410,#00CED1
0.78486011,0.309455587,0.226361032,0.481948424,0.249856734,Houston,77090,TX,HOUSTON NORTHWEST MEDICAL CENTER,1411,#00CED1
0.784945555,0.831518625,0.036103152,0.29512894,0.262464183,Eureka,95501,CA,ST JOSEPH HOSPITAL,1412,#00CED1
0.785121122,0.021203438,0.699140401,0.46991404,0.842979943,Aurora,60504,IL,COPLEY MEMORIAL HOSPITAL,1413,#00CED1
0.786532074,0.553008596,0.005730659,0.096275072,0.400573066,Gardena,90247,CA,MEMORIAL HOSPITAL OF GARDENA,1414,#00CED1
0.787553805,0.51747851,0.67965616,0.692836676,0.981661891,Wynnewood,19096,PA,MAIN LINE HOSPITAL LANKENAU,1415,#00CED1
0.787758151,0.915186246,0.185673352,0.738108883,0.981088825,Smithtown,11787,NY,ST CATHERINE OF SIENA HOSPITAL,1416,#00CED1
0.787898798,0.309455587,0.318051576,0.657879656,0.34269341,Waukegan,60085,IL,VISTA MEDICAL CENTER EAST,1417,#00CED1
0.788135625,0.436103152,0.699140401,0.49512894,0.765616046,Orange,92868,CA,ST JOSEPH HOSPITAL,1418,#00CED1
0.78834273,0.561604585,0.386819484,0.570773639,0.940401146,Fullerton,92835,CA,ST JUDE MEDICAL CENTER,1419,#00CED1
0.788389401,0.772492837,0.107163324,0.296848138,0.363896848,Bakersfield,93308,CA,BAKERSFIELD HEART HOSPITAL,1420,#00CED1
0.788426086,0.00974212,0.55243553,0.076790831,0.500286533,Denver,80218,CO,PRESBYTERIAN ST LUKES MEDICAL CENTER,1421,#00CED1
0.789468612,0.640687679,0.746704871,0.765616046,0.969054441,Bryn Mawr,19010,PA,MAIN LINE HOSPITAL BRYN MAWR CAMPUS,1422,#00CED1
0.791169065,0.364469914,0.934097421,0.902578797,0.957020057,Winfield,60190,IL,CENTRAL DUPAGE HOSPITAL,1423,#00CED1
0.792976465,0.477363897,0.608022923,0.982808023,0,Allentown,18105,PA,LEHIGH VALLEY HOSPITAL,1424,#00CED1
0.793058782,0.254441261,0.870487106,0.045272206,0.175358166,Galesburg,61401,IL,GALESBURG COTTAGE HOSPITAL,1425,#00CED1
0.79330491,0.477363897,0.412034384,0.80974212,0.9747851,Denville,7834,NJ,SAINT CLARE'S HOSPITAL,1426,#00CED1
0.793627907,0.753581662,0.251575931,0.91747851,0.179942693,Charleston,29406,SC,TRIDENT MEDICAL CENTER,1427,#00CED1
0.793803419,0.108309456,0.791404011,0.579942693,0.986819484,Burlingame,94010,CA,MILLS-PENINSULA MEDICAL CENTER,1428,#00CED1
0.793998874,0.05730659,0.455014327,0.232664756,0.804011461,Bartlett,38133,TN,SAINT FRANCIS BARTLETT MEDICAL CENTER,1429,#00CED1
0.794297678,0.981088825,0.412034384,0.286532951,0.147851003,Okeechobee,34972,FL,RAULERSON HOSPITAL,1430,#00CED1
0.794714566,0.51747851,0.318051576,0.256160458,0.61260745,North Richland Hills,76180,TX,NORTH HILLS HOSPITAL,1431,#00CED1
0.795239571,0.858452722,0.271060172,0.757020057,0.691690544,Miami Beach,33140,FL,MOUNT SINAI MEDICAL CENTER,1432,#00CED1
0.795450626,0.800573066,0.084813754,0.886532951,0.979942693,New York,10021,NY,LENOX HILL HOSPITAL,1433,#00CED1
0.795843971,0.395988539,0.455014327,0.802292264,0.427507163,Pensacola,32514,FL,WEST FLORIDA HOSPITAL,1434,#00CED1
0.797252806,0.477363897,0.251575931,0.36504298,0.277936963,San Bernardino,92404,CA,ST BERNARDINE MEDICAL CENTER,1435,#00CED1
0.797996302,0.592550143,0.944412607,0.16217765,0.632664756,San Angelo,76904,TX,SAN ANGELO COMMUNITY MEDICAL CENTER,1436,#00CED1
0.79816767,0.436103152,0.55243553,0.616618911,0.451002865,Escondido,92025,CA,PALOMAR HEALTH DOWNTOWN CAMPUS,1437,#00CED1
0.798320761,0.108309456,0.318051576,0.467048711,0.020630372,Philadelphia,19104,PA,PENN PRESBYTERIAN MEDICAL CENTER,1438,#00CED1
0.798447365,0.038968481,0.55243553,0.826934097,0.010315186,Austin,78705,TX,SETON MEDICAL CENTER AUSTIN,1439,#00CED1
0.798746656,0.309455587,0.791404011,0.646991404,0.968481375,Paoli,19301,PA,MAIN LINE HOSPITAL PAOLI,1440,#00CED1
0.800196001,0.309455587,0.791404011,0.88252149,0,Danville,17822,PA,GEISINGER MEDICAL CENTER,1441,#00CED1
0.800310364,0.800573066,0.762750716,0.676217765,0.900859599,Montclair,7042,NJ,HACKENSACK-UMC MOUNTAINSIDE,1442,#00CED1
0.804146944,0.640687679,0.806876791,0.394269341,0.775358166,Denver,80220,CO,ROSE MEDICAL CENTER,1443,#00CED1
0.804218312,0.13008596,0.185673352,0.540401146,0.104297994,Bakersfield,93301,CA,SAN JOAQUIN COMMUNITY HOSPITAL,1444,#00CED1
0.805531278,0.181088825,0.435530086,0.002292264,0.064183381,Allentown,18102,PA,SACRED HEART HOSPITAL,1445,#00CED1
0.805703955,0.676217765,0.67965616,0.897421203,0.54269341,Anderson,29621,SC,ANMED HEALTH,1446,#00CED1
0.805744459,0.161031519,0.664756447,0.861891117,0.240114613,Chico,95926,CA,ENLOE MEDICAL CENTER,1447,#00CED1
0.805766813,0.676217765,0.732378223,0.718624642,0.593696275,Hollywood,33021,FL,MEMORIAL REGIONAL HOSPITAL,1448,#00CED1
0.806013339,0.561604585,0.318051576,0.916905444,0.465902579,Bethlehem,18015,PA,ST LUKE'S HOSPITAL BETHLEHEM,1449,#00CED1
0.806332836,0.955873926,0.293409742,0.694555874,0.688825215,Chicago,60625,IL,SWEDISH COVENANT HOSPITAL,1450,#00CED1
0.806758585,0.031518625,0.293409742,0.425787966,0.36217765,Augusta,30909,GA,DOCTORS HOSPITAL,1451,#00CED1
0.806930396,0.676217765,0.068194842,0.322636103,0.457879656,Cartersville,30120,GA,CARTERSVILLE MEDICAL CENTER,1452,#00CED1
0.808964027,0.05730659,0.04469914,0.751289398,0.474498567,Redding,96001,CA,MERCY MEDICAL CENTER REDDING,1453,#00CED1
0.809754536,0.712893983,0.386819484,0.935243553,0.816618911,Abington,19001,PA,ABINGTON MEMORIAL HOSPITAL,1454,#00CED1
0.809858362,0.592550143,0.386819484,0.604011461,0.409169054,Aurora,80012,CO,"MEDICAL CENTER OF AURORA, THE",1455,#00CED1
0.810325207,0.828653295,0.122636103,0.174212034,0.557593123,Henderson,89015,NV,ST ROSE DOMINICAN HOSPITALS - ROSE DE LIMA CAMPUS,1456,#00CED1
0.810713894,0.703724928,0.01260745,0.253868195,0.104297994,Bakersfield,93301,CA,MERCY HOSPITAL,1457,#00CED1
0.810720002,0.309455587,0.806876791,0.528939828,0.649283668,Baytown,77521,TX,HOUSTON METHODIST SAN JACINTO HOSPITAL,1458,#00CED1
0.8129616,0.712893983,0.806876791,0.221203438,0.685386819,Longview,75605,TX,LONGVIEW REGIONAL MEDICAL CENTER,1459,#00CED1
0.813279469,0.877936963,0.318051576,0.267621777,0.589684814,Punta Gorda,33950,FL,BAYFRONT HEALTH PUNTA GORDA,1460,#00CED1
0.814931481,0.298567335,0.891690544,0.358739255,0.949570201,La Jolla,92037,CA,SCRIPPS GREEN HOSPITAL,1461,#00CED1
0.816097622,0.364469914,0.791404011,0.620057307,0.723209169,Huntsville,35801,AL,CRESTWOOD MEDICAL CENTER,1462,#00CED1
0.816898043,0.51747851,0.140401146,0.651002865,0.221203438,Port Charlotte,33952,FL,BAYFRONT HEALTH PORT CHARLOTTE,1463,#00CED1
0.818030363,0.395988539,0.20286533,0.605157593,0.474498567,Redding,96001,CA,SHASTA REGIONAL MEDICAL CENTER,1464,#00CED1
0.819395322,0.989111748,0.67965616,0.919197708,0.974212034,New Hyde Park,11040,NY,LONG ISLAND JEWISH MEDICAL CENTER,1465,#00CED1
0.820097161,0.666475645,0.140401146,0.027507163,0.971919771,Marina Del Rey,90292,CA,MARINA DEL REY HOSPITAL,1466,#00CED1
0.8202137,0.712893983,0.068194842,0.353008596,0.582808023,Houston,77082,TX,WEST HOUSTON MEDICAL CENTER,1467,#00CED1
0.820862586,0.772492837,0.036103152,0.84469914,0.975931232,West Islip,11795,NY,GOOD SAMARITAN HOSPITAL MEDICAL CENTER,1468,#00CED1
0.821288041,0.221203438,0.185673352,0.19025788,0.982808023,Port Jefferson,11777,NY,ST CHARLES HOSPITAL,1469,#00CED1
0.822414809,0.955873926,0.367335244,0.758739255,0.918624642,Arcadia,91006,CA,METHODIST HOSPITAL OF SOUTHERN CA,1470,#00CED1
0.822507408,0.309455587,0.712320917,0.636676218,0.618338109,Santa Maria,93454,CA,MARIAN REGIONAL MEDICAL CENTER,1471,#00CED1
0.823150185,0.350716332,0.226361032,0.126647564,0.964469914,Folsom,95630,CA,MERCY HOSPITAL OF FOLSOM,1472,#00CED1
0.823639347,0.477363897,0.185673352,0.98739255,0.794842407,Toms River,8755,NJ,COMMUNITY MEDICAL CENTER,1473,#00CED1
0.823889805,0.459025788,0.412034384,0.115759312,0.055587393,Jackson,39204,MS,MERIT HEALTH CENTRAL,1474,#00CED1
0.824160845,0.395988539,0.164469914,0.120916905,0.792550143,Overland Park,66215,KS,OVERLAND PARK REG MED CTR,1475,#00CED1
0.824281563,0.469340974,0.140401146,0.014899713,0.895702006,West Grove,19390,PA,JENNERSVILLE REGIONAL HOSPITAL,1476,#00CED1
0.825402436,0.085386819,0.455014327,0.677936963,0.864183381,Henderson,89052,NV,ST ROSE DOMINICAN HOSPITALS - SIENA CAMPUS,1477,#00CED1
0.826822695,0.831518625,0.476790831,0.156446991,0.595415473,Lewisville,75057,TX,MEDICAL CENTER OF LEWISVILLE,1478,#00CED1
0.826906559,0.505444126,0.435530086,0.226934097,0.891117479,Littleton,80122,CO,CENTURA HEALTH-LITTLETON ADVENTIST HOSPITAL,1479,#00CED1
0.827172137,0.181088825,0.367335244,0.633237822,0.456733524,Corpus Christi,78412,TX,"CORPUS CHRISTI MEDICAL CENTER,THE",1480,#00CED1
0.827572543,0.12034384,0.293409742,0.306590258,0.13982808,Hot Springs,71901,AR,NATIONAL PARK MEDICAL CENTER,1481,#00CED1
0.828500367,0.553008596,0.226361032,0.434383954,0.388538682,Philadelphia,19107,PA,PENNSYLVANIA HOSP OF THE UNIV OF PA HEALTH SYS,1482,#00CED1
0.829890237,0.029226361,0.944412607,0.242979943,0.405730659,Spartanburg,29307,SC,MARY BLACK MEMORIAL HOSPITAL,1483,#00CED1
0.830002157,0.309455587,0.455014327,0.506017192,0.049283668,Kansas City,64132,MO,RESEARCH MEDICAL CENTER,1484,#00CED1
0.830085611,0.395988539,0.386819484,0.163323782,0.751862464,Las Vegas,89113,NV,ST ROSE DOMINICAN HOSPITALS - SAN MARTIN CAMPUS,1485,#00CED1
0.831280997,0.831518625,0.122636103,0.911174785,0.201719198,Delray Beach,33484,FL,DELRAY MEDICAL CENTER,1486,#00CED1
0.831433585,0.161031519,0.574212034,0.383954155,0.382234957,Vicksburg,39183,MS,RIVER REGION HEALTH SYSTEM,1487,#00CED1
0.831577287,0.031518625,0.938681948,0.17765043,0.326647564,Lufkin,75904,TX,WOODLAND HEIGHTS MEDICAL CENTER,1488,#00CED1
0.831699984,0.964469914,0.068194842,0.142120344,0.473925501,Englewood,34223,FL,ENGLEWOOD COMMUNITY HOSPITAL,1489,#00CED1
0.832031198,0.753581662,0.455014327,0.634383954,0.702005731,Memphis,38119,TN,ST FRANCIS HOSPITAL,1490,#00CED1
0.833252062,0.640687679,0.574212034,0.715186246,0.916332378,Pompton Plains,7444,NJ,CHILTON MEDICAL CENTER,1491,#00CED1
0.83383785,0.108309456,0.779942693,0.84469914,0.730659026,Miami,33176,FL,BAPTIST HOSPITAL OF MIAMI INC,1492,#00CED1
0.834288704,0.221203438,0.386819484,0.617765043,0.556446991,Salinas,93901,CA,SALINAS VALLEY MEMORIAL HOSPITAL,1493,#00CED1
0.834978606,0.831518625,0.589111748,0.951862464,0.388538682,Philadelphia,19107,PA,THOMAS JEFFERSON UNIVERSITY HOSPITAL,1494,#00CED1
0.835894554,0.309455587,0.293409742,0.483667622,0.911747851,Meadowbrook,19046,PA,HOLY REDEEMER HOSPITAL AND MEDICAL CENTER,1495,#00CED1
0.836830291,0.932951289,0.900859599,0.265902579,0.782808023,Miami,33143,FL,SOUTH MIAMI HOSPITAL,1496,#00CED1
0.83762592,0.640687679,0.344412607,0.891690544,0.615472779,La Mesa,91942,CA,GROSSMONT HOSPITAL,1497,#00CED1
0.837691464,0.038968481,0.506017192,0.70487106,0.944412607,Mission Viejo,92691,CA,MISSION HOSPITAL REGIONAL MED CENTER,1498,#00CED1
0.837941313,0.012034384,0.412034384,0.255014327,0.685959885,Abilene,79606,TX,ABILENE REGIONAL MEDICAL CENTER,1499,#00CED1
0.839915571,0.712893983,0.084813754,0.63782235,0.33982808,Hialeah,33016,FL,PALMETTO GENERAL HOSPITAL,1500,#00CED1
0.840201607,0.772492837,0.271060172,0.824068768,0.662464183,Carmichael,95608,CA,MERCY SAN JUAN MEDICAL CENTER,1501,#00CED1
0.840375172,0.477363897,0.107163324,0.780515759,0.785100287,Belleville,7109,NJ,CLARA MAASS MEDICAL CENTER,1502,#00CED1
0.840989401,0.036676218,0.386819484,0.229226361,0.040114613,New Orleans,70112,LA,TULANE MEDICAL CENTER,1503,#00CED1
0.841409778,0.395988539,0.226361032,0.222922636,0.395988539,Hopewell,23860,VA,JOHN RANDOLPH MEDICAL CENTER,1504,#00CED1
0.841554441,0.161031519,0.140401146,0.69226361,0.290544413,Laredo,78044,TX,LAREDO MEDICAL CENTER,1505,#00CED1
0.842426398,0.477363897,0.84469914,0.350716332,0.683094556,Palmdale,93552,CA,PALMDALE REGIONAL MEDICAL CENTER,1506,#00CED1
0.84290676,0.981088825,0.435530086,0.818338109,0.973065903,New York,10016,NY,NYU HOSPITALS CENTER,1507,#00CED1
0.843366772,0.592550143,0.344412607,0.339255014,0.230372493,Sacramento,95823,CA,METHODIST HOSPITAL OF SACRAMENTO,1508,#00CED1
0.843912686,0.989111748,0.534097421,0.326074499,0.259598854,East Orange,7018,NJ,EAST ORANGE GENERAL HOSPITAL,1509,#00CED1
0.844177352,0.395988539,0.589111748,0.147851003,0.518051576,Salem,8079,NJ,MEMORIAL HOSPITAL OF SALEM COUNTY,1510,#00CED1
0.844932399,0.932951289,0.226361032,0.855014327,0.252148997,Inglewood,90301,CA,CENTINELA HOSPITAL MEDICAL CENTER,1511,#00CED1
0.845201548,0.459025788,0.003438395,0.221776504,0.824068768,San Jose,95128,CA,SANTA CLARA VALLEY MEDICAL CENTER,1512,#00CED1
0.845393944,0.831518625,0.67965616,0.364469914,0.819484241,Ventura,93003,CA,COMMUNITY MEMORIAL HOSPITAL SAN BUENAVENTURA,1513,#00CED1
0.845613471,0.12034384,0.344412607,0.019484241,0.074498567,North Las Vegas,89030,NV,NORTH VISTA HOSPITAL,1514,#00CED1
0.846010951,0.712893983,0.506017192,0.535816619,0.928939828,Sacramento,95819,CA,MERCY GENERAL HOSPITAL,1515,#00CED1
