Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,ZIP,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
47043805,7/31/2020 18:54,7/31/2020 18:56,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385,1671 MADISON STREET,MADISON STREET,MYRTLE AVENUE,CYPRESS AVENUE,MYRTLE AVENUE,CYPRESS AVENUE,,RIDGEWOOD,MADISON STREET,,Closed,,The Police Department reviewed your complaint and provided additional information below.,7/31/2020 22:56,05 QUEENS,4034500054,QUEENS,"1,009,774","194,407",MOBILE,Unspecified,QUEENS,,,,,,,,40.7002422,-73.9079486,"(40.7002422, -73.9079486)"
47040749,7/31/2020 18:54,7/31/2020 20:27,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385,1671 MADISON STREET,MADISON STREET,MYRTLE AVENUE,CYPRESS AVENUE,MYRTLE AVENUE,CYPRESS AVENUE,,RIDGEWOOD,MADISON STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,8/1/2020 0:28,05 QUEENS,4034500054,QUEENS,"1,009,774","194,407",MOBILE,Unspecified,QUEENS,,,,,,,,40.7002422,-73.9079486,"(40.7002422, -73.9079486)"
47043792,7/31/2020 18:54,7/31/2020 20:30,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385,1671 MADISON STREET,MADISON STREET,MYRTLE AVENUE,CYPRESS AVENUE,MYRTLE AVENUE,CYPRESS AVENUE,,RIDGEWOOD,MADISON STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,8/1/2020 0:30,05 QUEENS,4034500054,QUEENS,"1,009,774","194,407",MOBILE,Unspecified,QUEENS,,,,,,,,40.7002422,-73.9079486,"(40.7002422, -73.9079486)"
47045572,7/31/2020 18:55,7/31/2020 20:30,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385,1671 MADISON STREET,MADISON STREET,MYRTLE AVENUE,CYPRESS AVENUE,MYRTLE AVENUE,CYPRESS AVENUE,,RIDGEWOOD,MADISON STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,8/1/2020 0:31,05 QUEENS,4034500054,QUEENS,"1,009,774","194,407",MOBILE,Unspecified,QUEENS,,,,,,,,40.7002422,-73.9079486,"(40.7002422, -73.9079486)"
47048677,7/31/2020 18:55,7/31/2020 20:31,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385,1671 MADISON STREET,MADISON STREET,MYRTLE AVENUE,CYPRESS AVENUE,MYRTLE AVENUE,CYPRESS AVENUE,,RIDGEWOOD,MADISON STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,8/1/2020 0:31,05 QUEENS,4034500054,QUEENS,"1,009,774","194,407",MOBILE,Unspecified,QUEENS,,,,,,,,40.7002422,-73.9079486,"(40.7002422, -73.9079486)"
47041052,7/31/2020 18:55,7/31/2020 20:34,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385,1671 MADISON STREET,MADISON STREET,MYRTLE AVENUE,CYPRESS AVENUE,MYRTLE AVENUE,CYPRESS AVENUE,,RIDGEWOOD,MADISON STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,8/1/2020 0:34,05 QUEENS,4034500054,QUEENS,"1,009,774","194,407",MOBILE,Unspecified,QUEENS,,,,,,,,40.7002422,-73.9079486,"(40.7002422, -73.9079486)"
47043809,7/31/2020 18:56,7/31/2020 20:35,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385,1671 MADISON STREET,MADISON STREET,MYRTLE AVENUE,CYPRESS AVENUE,MYRTLE AVENUE,CYPRESS AVENUE,,RIDGEWOOD,MADISON STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,8/1/2020 0:35,05 QUEENS,4034500054,QUEENS,"1,009,774","194,407",MOBILE,Unspecified,QUEENS,,,,,,,,40.7002422,-73.9079486,"(40.7002422, -73.9079486)"
47043819,7/31/2020 18:57,7/31/2020 20:35,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385,1671 MADISON STREET,MADISON STREET,MYRTLE AVENUE,CYPRESS AVENUE,MYRTLE AVENUE,CYPRESS AVENUE,,RIDGEWOOD,MADISON STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,8/1/2020 0:35,05 QUEENS,4034500054,QUEENS,"1,009,774","194,407",MOBILE,Unspecified,QUEENS,,,,,,,,40.7002422,-73.9079486,"(40.7002422, -73.9079486)"
47040748,7/31/2020 18:58,7/31/2020 20:36,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385,1671 MADISON STREET,MADISON STREET,MYRTLE AVENUE,CYPRESS AVENUE,MYRTLE AVENUE,CYPRESS AVENUE,,RIDGEWOOD,MADISON STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,8/1/2020 0:36,05 QUEENS,4034500054,QUEENS,"1,009,774","194,407",MOBILE,Unspecified,QUEENS,,,,,,,,40.7002422,-73.9079486,"(40.7002422, -73.9079486)"
47042465,7/31/2020 18:59,7/31/2020 20:37,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385,1671 MADISON STREET,MADISON STREET,MYRTLE AVENUE,CYPRESS AVENUE,MYRTLE AVENUE,CYPRESS AVENUE,,RIDGEWOOD,MADISON STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,8/1/2020 0:37,05 QUEENS,4034500054,QUEENS,"1,009,774","194,407",MOBILE,Unspecified,QUEENS,,,,,,,,40.7002422,-73.9079486,"(40.7002422, -73.9079486)"
47044066,7/31/2020 18:59,7/31/2020 20:38,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385,1671 MADISON STREET,MADISON STREET,MYRTLE AVENUE,CYPRESS AVENUE,MYRTLE AVENUE,CYPRESS AVENUE,,RIDGEWOOD,MADISON STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,8/1/2020 0:38,05 QUEENS,4034500054,QUEENS,"1,009,774","194,407",MOBILE,Unspecified,QUEENS,,,,,,,,40.7002422,-73.9079486,"(40.7002422, -73.9079486)"
47043808,7/31/2020 19:00,7/31/2020 20:38,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385,1671 MADISON STREET,MADISON STREET,MYRTLE AVENUE,CYPRESS AVENUE,MYRTLE AVENUE,CYPRESS AVENUE,,RIDGEWOOD,MADISON STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,8/1/2020 0:38,05 QUEENS,4034500054,QUEENS,"1,009,774","194,407",MOBILE,Unspecified,QUEENS,,,,,,,,40.7002422,-73.9079486,"(40.7002422, -73.9079486)"
47043818,7/31/2020 19:00,7/31/2020 20:38,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385,1671 MADISON STREET,MADISON STREET,MYRTLE AVENUE,CYPRESS AVENUE,MYRTLE AVENUE,CYPRESS AVENUE,,RIDGEWOOD,MADISON STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,8/1/2020 0:38,05 QUEENS,4034500054,QUEENS,"1,009,774","194,407",MOBILE,Unspecified,QUEENS,,,,,,,,40.7002422,-73.9079486,"(40.7002422, -73.9079486)"
47050121,7/31/2020 19:01,7/31/2020 20:39,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385,1671 MADISON STREET,MADISON STREET,MYRTLE AVENUE,CYPRESS AVENUE,MYRTLE AVENUE,CYPRESS AVENUE,,RIDGEWOOD,MADISON STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,8/1/2020 0:39,05 QUEENS,4034500054,QUEENS,"1,009,774","194,407",MOBILE,Unspecified,QUEENS,,,,,,,,40.7002422,-73.9079486,"(40.7002422, -73.9079486)"
47042615,7/31/2020 19:05,7/31/2020 20:40,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385,1671 MADISON STREET,MADISON STREET,MYRTLE AVENUE,CYPRESS AVENUE,MYRTLE AVENUE,CYPRESS AVENUE,,RIDGEWOOD,MADISON STREET,,Closed,,The Police Department reviewed your complaint and provided additional information below.,8/1/2020 0:40,05 QUEENS,4034500054,QUEENS,"1,009,774","194,407",MOBILE,Unspecified,QUEENS,,,,,,,,40.7002422,-73.9079486,"(40.7002422, -73.9079486)"
47043795,7/31/2020 19:07,7/31/2020 20:40,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385,1671 MADISON STREET,MADISON STREET,MYRTLE AVENUE,CYPRESS AVENUE,MYRTLE AVENUE,CYPRESS AVENUE,,RIDGEWOOD,MADISON STREET,,Closed,,The Police Department reviewed your complaint and provided additional information below.,8/1/2020 0:40,05 QUEENS,4034500054,QUEENS,"1,009,774","194,407",MOBILE,Unspecified,QUEENS,,,,,,,,40.7002422,-73.9079486,"(40.7002422, -73.9079486)"
47042405,7/31/2020 19:08,7/31/2020 20:41,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385,1671 MADISON STREET,MADISON STREET,MYRTLE AVENUE,CYPRESS AVENUE,MYRTLE AVENUE,CYPRESS AVENUE,,RIDGEWOOD,MADISON STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,8/1/2020 0:41,05 QUEENS,4034500054,QUEENS,"1,009,774","194,407",MOBILE,Unspecified,QUEENS,,,,,,,,40.7002422,-73.9079486,"(40.7002422, -73.9079486)"
47040906,7/31/2020 19:08,7/31/2020 20:41,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385,1671 MADISON STREET,MADISON STREET,MYRTLE AVENUE,CYPRESS AVENUE,MYRTLE AVENUE,CYPRESS AVENUE,,RIDGEWOOD,MADISON STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,8/1/2020 0:42,05 QUEENS,4034500054,QUEENS,"1,009,774","194,407",MOBILE,Unspecified,QUEENS,,,,,,,,40.7002422,-73.9079486,"(40.7002422, -73.9079486)"
47040771,7/31/2020 19:08,7/31/2020 20:42,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385,1671 MADISON STREET,MADISON STREET,MYRTLE AVENUE,CYPRESS AVENUE,MYRTLE AVENUE,CYPRESS AVENUE,,RIDGEWOOD,MADISON STREET,,Closed,,The Police Department reviewed your complaint and provided additional information below.,8/1/2020 0:42,05 QUEENS,4034500054,QUEENS,"1,009,774","194,407",MOBILE,Unspecified,QUEENS,,,,,,,,40.7002422,-73.9079486,"(40.7002422, -73.9079486)"
47045323,7/31/2020 19:09,7/31/2020 20:43,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385,1671 MADISON STREET,MADISON STREET,MYRTLE AVENUE,CYPRESS AVENUE,MYRTLE AVENUE,CYPRESS AVENUE,,RIDGEWOOD,MADISON STREET,,Closed,,The Police Department reviewed your complaint and provided additional information below.,8/1/2020 0:43,05 QUEENS,4034500054,QUEENS,"1,009,774","194,407",MOBILE,Unspecified,QUEENS,,,,,,,,40.7002422,-73.9079486,"(40.7002422, -73.9079486)"
47051633,7/31/2020 19:10,7/31/2020 20:44,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385,1671 MADISON STREET,MADISON STREET,MYRTLE AVENUE,CYPRESS AVENUE,MYRTLE AVENUE,CYPRESS AVENUE,,RIDGEWOOD,MADISON STREET,,Closed,,The Police Department reviewed your complaint and provided additional information below.,8/1/2020 0:44,05 QUEENS,4034500054,QUEENS,"1,009,774","194,407",MOBILE,Unspecified,QUEENS,,,,,,,,40.7002422,-73.9079486,"(40.7002422, -73.9079486)"
47048447,7/31/2020 19:11,7/31/2020 20:45,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385,1671 MADISON STREET,MADISON STREET,MYRTLE AVENUE,CYPRESS AVENUE,MYRTLE AVENUE,CYPRESS AVENUE,,RIDGEWOOD,MADISON STREET,,Closed,,The Police Department reviewed your complaint and provided additional information below.,8/1/2020 0:45,05 QUEENS,4034500054,QUEENS,"1,009,774","194,407",MOBILE,Unspecified,QUEENS,,,,,,,,40.7002422,-73.9079486,"(40.7002422, -73.9079486)"
47044078,7/31/2020 19:14,7/31/2020 20:45,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385,1671 MADISON STREET,MADISON STREET,MYRTLE AVENUE,CYPRESS AVENUE,MYRTLE AVENUE,CYPRESS AVENUE,,RIDGEWOOD,MADISON STREET,,Closed,,The Police Department reviewed your complaint and provided additional information below.,8/1/2020 0:45,05 QUEENS,4034500054,QUEENS,"1,009,774","194,407",MOBILE,Unspecified,QUEENS,,,,,,,,40.7002422,-73.9079486,"(40.7002422, -73.9079486)"
47051739,7/31/2020 19:15,7/31/2020 20:46,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385,1671 MADISON STREET,MADISON STREET,MYRTLE AVENUE,CYPRESS AVENUE,MYRTLE AVENUE,CYPRESS AVENUE,,RIDGEWOOD,MADISON STREET,,Closed,,The Police Department reviewed your complaint and provided additional information below.,8/1/2020 0:46,05 QUEENS,4034500054,QUEENS,"1,009,774","194,407",MOBILE,Unspecified,QUEENS,,,,,,,,40.7002422,-73.9079486,"(40.7002422, -73.9079486)"
47048384,7/31/2020 19:16,7/31/2020 20:47,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385,1671 MADISON STREET,MADISON STREET,MYRTLE AVENUE,CYPRESS AVENUE,MYRTLE AVENUE,CYPRESS AVENUE,,RIDGEWOOD,MADISON STREET,,Closed,,The Police Department reviewed your complaint and provided additional information below.,8/1/2020 0:47,05 QUEENS,4034500054,QUEENS,"1,009,774","194,407",MOBILE,Unspecified,QUEENS,,,,,,,,40.7002422,-73.9079486,"(40.7002422, -73.9079486)"
47048676,7/31/2020 19:16,7/31/2020 20:47,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385,1671 MADISON STREET,MADISON STREET,MYRTLE AVENUE,CYPRESS AVENUE,MYRTLE AVENUE,CYPRESS AVENUE,,RIDGEWOOD,MADISON STREET,,Closed,,The Police Department reviewed your complaint and provided additional information below.,8/1/2020 0:48,05 QUEENS,4034500054,QUEENS,"1,009,774","194,407",MOBILE,Unspecified,QUEENS,,,,,,,,40.7002422,-73.9079486,"(40.7002422, -73.9079486)"
47044061,7/31/2020 19:17,7/31/2020 20:48,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385,1671 MADISON STREET,MADISON STREET,MYRTLE AVENUE,CYPRESS AVENUE,MYRTLE AVENUE,CYPRESS AVENUE,,RIDGEWOOD,MADISON STREET,,Closed,,The Police Department reviewed your complaint and provided additional information below.,8/1/2020 0:48,05 QUEENS,4034500054,QUEENS,"1,009,774","194,407",MOBILE,Unspecified,QUEENS,,,,,,,,40.7002422,-73.9079486,"(40.7002422, -73.9079486)"
47051364,7/31/2020 19:20,7/31/2020 20:49,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385,1671 MADISON STREET,MADISON STREET,MYRTLE AVENUE,CYPRESS AVENUE,MYRTLE AVENUE,CYPRESS AVENUE,,RIDGEWOOD,MADISON STREET,,Closed,,The Police Department reviewed your complaint and provided additional information below.,8/1/2020 0:49,05 QUEENS,4034500054,QUEENS,"1,009,774","194,407",MOBILE,Unspecified,QUEENS,,,,,,,,40.7002422,-73.9079486,"(40.7002422, -73.9079486)"
47046769,7/31/2020 19:21,7/31/2020 20:49,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385,1671 MADISON STREET,MADISON STREET,MYRTLE AVENUE,CYPRESS AVENUE,MYRTLE AVENUE,CYPRESS AVENUE,,RIDGEWOOD,MADISON STREET,,Closed,,The Police Department reviewed your complaint and provided additional information below.,8/1/2020 0:49,05 QUEENS,4034500054,QUEENS,"1,009,774","194,407",MOBILE,Unspecified,QUEENS,,,,,,,,40.7002422,-73.9079486,"(40.7002422, -73.9079486)"
47051681,7/31/2020 19:23,7/31/2020 20:50,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385,1671 MADISON STREET,MADISON STREET,MYRTLE AVENUE,CYPRESS AVENUE,MYRTLE AVENUE,CYPRESS AVENUE,,RIDGEWOOD,MADISON STREET,,Closed,,The Police Department reviewed your complaint and provided additional information below.,8/1/2020 0:50,05 QUEENS,4034500054,QUEENS,"1,009,774","194,407",MOBILE,Unspecified,QUEENS,,,,,,,,40.7002422,-73.9079486,"(40.7002422, -73.9079486)"
47049393,7/31/2020 19:24,7/31/2020 22:08,NYPD,New York City Police Department,Non-Emergency Police Matter,Trespassing,,11385,65 PLACE,65 PLACE,65 PLACE,68 AVENUE,65 PLACE,68 AVENUE,,,,,Closed,,The Police Department reviewed your complaint and provided additional information below.,8/1/2020 2:09,05 QUEENS,,QUEENS,"1,014,245","196,655",PHONE,Unspecified,QUEENS,,,,,,,,40.7063984,-73.8918141,"(40.7063984, -73.8918141)"
47049850,7/31/2020 19:24,7/31/2020 20:50,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385,1671 MADISON STREET,MADISON STREET,MYRTLE AVENUE,CYPRESS AVENUE,MYRTLE AVENUE,CYPRESS AVENUE,,RIDGEWOOD,MADISON STREET,,Closed,,The Police Department reviewed your complaint and provided additional information below.,8/1/2020 0:50,05 QUEENS,4034500054,QUEENS,"1,009,774","194,407",MOBILE,Unspecified,QUEENS,,,,,,,,40.7002422,-73.9079486,"(40.7002422, -73.9079486)"
47048436,7/31/2020 19:25,7/31/2020 20:51,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385,1671 MADISON STREET,MADISON STREET,MYRTLE AVENUE,CYPRESS AVENUE,MYRTLE AVENUE,CYPRESS AVENUE,,RIDGEWOOD,MADISON STREET,,Closed,,The Police Department reviewed your complaint and provided additional information below.,8/1/2020 0:51,05 QUEENS,4034500054,QUEENS,"1,009,774","194,407",MOBILE,Unspecified,QUEENS,,,,,,,,40.7002422,-73.9079486,"(40.7002422, -73.9079486)"
47041067,7/31/2020 19:27,7/31/2020 20:52,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385,1671 MADISON STREET,MADISON STREET,MYRTLE AVENUE,CYPRESS AVENUE,MYRTLE AVENUE,CYPRESS AVENUE,,RIDGEWOOD,MADISON STREET,,Closed,,The Police Department reviewed your complaint and provided additional information below.,8/1/2020 0:52,05 QUEENS,4034500054,QUEENS,"1,009,774","194,407",MOBILE,Unspecified,QUEENS,,,,,,,,40.7002422,-73.9079486,"(40.7002422, -73.9079486)"
47041078,7/31/2020 19:28,7/31/2020 20:52,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385,1671 MADISON STREET,MADISON STREET,MYRTLE AVENUE,CYPRESS AVENUE,MYRTLE AVENUE,CYPRESS AVENUE,,RIDGEWOOD,MADISON STREET,,Closed,,The Police Department reviewed your complaint and provided additional information below.,8/1/2020 0:52,05 QUEENS,4034500054,QUEENS,"1,009,774","194,407",MOBILE,Unspecified,QUEENS,,,,,,,,40.7002422,-73.9079486,"(40.7002422, -73.9079486)"
47049632,7/31/2020 19:28,8/3/2020 9:55,MAYOR?S OFFICE OF SPECIAL ENFORCEMENT,Mayor?s Office of Special Enforcement,NonCompliance with Phased Reopening,Business not in compliance,Store/Commercial,11385,1645 DECATUR STREET,DECATUR STREET,WYCKOFF AVENUE,CYPRESS AVENUE,WYCKOFF AVENUE,CYPRESS AVENUE,,RIDGEWOOD,DECATUR STREET,,Closed,,The Office of Special Enforcement attempted to investigate or referred to another agency which attempted to investigate but the business was not open.,8/3/2020 13:55,05 QUEENS,4035550074,QUEENS,"1,011,720","192,566",ONLINE,Unspecified,QUEENS,,,,,,,,40.6951833,-73.9009379,"(40.6951833, -73.9009379)"
47042292,7/31/2020 19:29,7/31/2020 20:53,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385,1671 MADISON STREET,MADISON STREET,MYRTLE AVENUE,CYPRESS AVENUE,MYRTLE AVENUE,CYPRESS AVENUE,,RIDGEWOOD,MADISON STREET,,Closed,,The Police Department reviewed your complaint and provided additional information below.,8/1/2020 0:53,05 QUEENS,4034500054,QUEENS,"1,009,774","194,407",MOBILE,Unspecified,QUEENS,,,,,,,,40.7002422,-73.9079486,"(40.7002422, -73.9079486)"
47044074,7/31/2020 19:30,7/31/2020 20:54,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385,1671 MADISON STREET,MADISON STREET,MYRTLE AVENUE,CYPRESS AVENUE,MYRTLE AVENUE,CYPRESS AVENUE,,RIDGEWOOD,MADISON STREET,,Closed,,The Police Department reviewed your complaint and provided additional information below.,8/1/2020 0:54,05 QUEENS,4034500054,QUEENS,"1,009,774","194,407",MOBILE,Unspecified,QUEENS,,,,,,,,40.7002422,-73.9079486,"(40.7002422, -73.9079486)"
47049931,7/31/2020 19:31,7/31/2020 20:54,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385,1671 MADISON STREET,MADISON STREET,MYRTLE AVENUE,CYPRESS AVENUE,MYRTLE AVENUE,CYPRESS AVENUE,,RIDGEWOOD,MADISON STREET,,Closed,,The Police Department reviewed your complaint and provided additional information below.,8/1/2020 0:54,05 QUEENS,4034500054,QUEENS,"1,009,774","194,407",MOBILE,Unspecified,QUEENS,,,,,,,,40.7002422,-73.9079486,"(40.7002422, -73.9079486)"
47046457,7/31/2020 19:31,8/1/2020 0:23,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),,11385,65 PLACE,65 PLACE,65 PLACE,68 AVENUE,65 PLACE,68 AVENUE,,,,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,8/1/2020 4:23,05 QUEENS,,QUEENS,"1,014,245","196,655",PHONE,Unspecified,QUEENS,,,,,,,,40.7063984,-73.8918141,"(40.7063984, -73.8918141)"
47048636,7/31/2020 19:31,7/31/2020 20:54,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385,1671 MADISON STREET,MADISON STREET,MYRTLE AVENUE,CYPRESS AVENUE,MYRTLE AVENUE,CYPRESS AVENUE,,RIDGEWOOD,MADISON STREET,,Closed,,The Police Department reviewed your complaint and provided additional information below.,8/1/2020 0:55,05 QUEENS,4034500054,QUEENS,"1,009,774","194,407",MOBILE,Unspecified,QUEENS,,,,,,,,40.7002422,-73.9079486,"(40.7002422, -73.9079486)"
47041362,7/31/2020 19:33,,DEP,Department of Environmental Protection,Sewer,Defective/Missing Curb Piece (SC4),,11385,74-65 64 LANE,64 LANE,74 AVE,COOPER AVE,,,ADDRESS,Ridgewood,,,Started,,The Department of Environmental Protection has inspected your complaint and determined that further investigation is required. More information will be available once the condition is resolved. Please visit nyc.gov/311 or call 311 at a later time to check the status of your complaint.,8/2/2020 12:55,05 QUEENS,4035990072,QUEENS,"1,014,630","194,347",PHONE,Unspecified,QUEENS,,,,,,,,40.7000622,-73.8904359,"(40.7000622, -73.8904359)"
47051691,7/31/2020 19:33,7/31/2020 20:55,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385,1671 MADISON STREET,MADISON STREET,MYRTLE AVENUE,CYPRESS AVENUE,MYRTLE AVENUE,CYPRESS AVENUE,,RIDGEWOOD,MADISON STREET,,Closed,,The Police Department reviewed your complaint and provided additional information below.,8/1/2020 0:55,05 QUEENS,4034500054,QUEENS,"1,009,774","194,407",MOBILE,Unspecified,QUEENS,,,,,,,,40.7002422,-73.9079486,"(40.7002422, -73.9079486)"
47048723,7/31/2020 19:33,7/31/2020 22:00,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11385,1666 CORNELIA STREET,CORNELIA STREET,CORNELIA STREET,CYPRESS AVENUE,CORNELIA STREET,CYPRESS AVENUE,,RIDGEWOOD,CORNELIA STREET,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,8/1/2020 2:00,05 QUEENS,4035470042,QUEENS,"1,010,125","194,000",MOBILE,Unspecified,QUEENS,,,,,,,,40.6991241,-73.9066843,"(40.6991241, -73.9066843)"
47042602,7/31/2020 19:33,7/31/2020 21:41,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385,1671 MADISON STREET,MADISON STREET,MYRTLE AVENUE,CYPRESS AVENUE,MYRTLE AVENUE,CYPRESS AVENUE,,RIDGEWOOD,MADISON STREET,,Closed,,The Police Department reviewed your complaint and provided additional information below.,8/1/2020 1:42,05 QUEENS,4034500054,QUEENS,"1,009,774","194,407",MOBILE,Unspecified,QUEENS,,,,,,,,40.7002422,-73.9079486,"(40.7002422, -73.9079486)"
47051469,7/31/2020 19:35,7/31/2020 21:42,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385,1671 MADISON STREET,MADISON STREET,MYRTLE AVENUE,CYPRESS AVENUE,MYRTLE AVENUE,CYPRESS AVENUE,,RIDGEWOOD,MADISON STREET,,Closed,,The Police Department reviewed your complaint and provided additional information below.,8/1/2020 1:42,05 QUEENS,4034500054,QUEENS,"1,009,774","194,407",MOBILE,Unspecified,QUEENS,,,,,,,,40.7002422,-73.9079486,"(40.7002422, -73.9079486)"
47045617,7/31/2020 19:36,7/31/2020 21:42,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385,1671 MADISON STREET,MADISON STREET,MYRTLE AVENUE,CYPRESS AVENUE,MYRTLE AVENUE,CYPRESS AVENUE,,RIDGEWOOD,MADISON STREET,,Closed,,The Police Department reviewed your complaint and provided additional information below.,8/1/2020 1:43,05 QUEENS,4034500054,QUEENS,"1,009,774","194,407",MOBILE,Unspecified,QUEENS,,,,,,,,40.7002422,-73.9079486,"(40.7002422, -73.9079486)"
47051632,7/31/2020 19:38,7/31/2020 21:43,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385,1671 MADISON STREET,MADISON STREET,MYRTLE AVENUE,CYPRESS AVENUE,MYRTLE AVENUE,CYPRESS AVENUE,,RIDGEWOOD,MADISON STREET,,Closed,,The Police Department reviewed your complaint and provided additional information below.,8/1/2020 1:43,05 QUEENS,4034500054,QUEENS,"1,009,774","194,407",MOBILE,Unspecified,QUEENS,,,,,,,,40.7002422,-73.9079486,"(40.7002422, -73.9079486)"
47040779,7/31/2020 19:39,7/31/2020 21:45,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385,1671 MADISON STREET,MADISON STREET,MYRTLE AVENUE,CYPRESS AVENUE,MYRTLE AVENUE,CYPRESS AVENUE,,RIDGEWOOD,MADISON STREET,,Closed,,The Police Department reviewed your complaint and provided additional information below.,8/1/2020 1:45,05 QUEENS,4034500054,QUEENS,"1,009,774","194,407",MOBILE,Unspecified,QUEENS,,,,,,,,40.7002422,-73.9079486,"(40.7002422, -73.9079486)"
