cost,discharge,quality,quality_care,quality_efficiency,patexp,outcome,provider_id,provider,strokewidth,bubblesize,markme?,state
0.809812096,0.2404644,0.244592579,0.112564992,0.705506711,0.067023179,0.672201119,110030,CARTERSVILLE MEDICAL CENTER,.25px,0,,
0.81084853,0.669457239,0.017987657,0.20630186,0.51160587,0.042558977,0.058330106,50280,MERCY MEDICAL CENTER REDDING,.25px,0,,
0.811514896,0.007432371,0.931361805,0.980075972,0.889247781,0.984888061,0.009236905,100314,WEST KENDALL BAPTIST HOSPITAL,.25px,0,,
0.811932174,0.908001747,0.515066619,0.590634553,0,0.392267697,0.709132258,390231,ABINGTON MEMORIAL HOSPITAL,.25px,0,,
0.811990063,0.501660336,0.494705878,0.718031328,0,0.392267697,0.589340892,60100,"MEDICAL CENTER OF AURORA, THE",.25px,0,,
0.813003001,0.424312588,0.538443157,0.574344312,0,0.81492407,0.304249306,450424,HOUSTON METHODIST SAN JACINTO HOSPITAL,.25px,0,,
0.813312654,0.188808596,0.198391576,0.412364763,0,0.011222716,0.701848205,50295,MERCY HOSPITAL,.25px,0,,
0.813500889,0.135125782,0.151078188,0.026244016,0,0.122123252,0.82789364,290012,ST ROSE DOMINICAN HOSPITALS - ROSE DE LIMA CAMPUS,.25px,0,,
0.815787997,0.198853009,0.388592711,0.127833489,0,0.323893178,0.876418289,100047,BAYFRONT HEALTH PUNTA GORDA,.25px,0,,
0.815789187,0.165473257,0.780662651,0.635690213,0,0.81492407,0.709132258,450702,LONGVIEW REGIONAL MEDICAL CENTER,.25px,0,,
0.816095167,0.269608853,0.922726411,0.950074571,0.812658103,0.897858455,0.294485049,50424,SCRIPPS GREEN HOSPITAL,.25px,0,,
0.817785663,0.519244238,0.504840929,0.478366197,0,0.798065276,0.360255766,10131,CRESTWOOD MEDICAL CENTER,.25px,0,,
0.819270579,0.552541591,0.049933669,0.029828363,0,0.140844258,0.510740683,100077,BAYFRONT HEALTH PORT CHARLOTTE,.25px,0,,
0.820422471,0.012046704,0.9726436,0.973764224,0.812658103,0.768929063,0.824284572,50313,SUTTER TRACY COMMUNITY HOSPITAL,.25px,0,,
0.820767496,0.502970477,0.413172271,0.854805086,0.51160587,0.204159491,0.393553118,50764,SHASTA REGIONAL MEDICAL CENTER,.25px,0,,
0.821076136,0.886108387,0.812246109,0.134952744,0,0.68579692,0.9890492,330195,LONG ISLAND JEWISH MEDICAL CENTER,.25px,0,,
0.821232362,0.019256598,0.231301654,0.321783769,0,0.054210166,0.742446091,100291,WUESTHOFF MEDICAL CENTER - MELBOURNE,.25px,0,,
0.822235291,0.053443858,0.157307537,0.148779262,0,0.140844258,0.665510337,50740,MARINA DEL REY HOSPITAL,.25px,0,,
0.822539162,0.264854443,0.429231796,0.828313873,0,0.067023179,0.709132258,450644,WEST HOUSTON MEDICAL CENTER,.25px,0,,
0.822907193,0.144914758,0.348480978,0.971753694,0,0.185562083,0.221100683,330246,ST CHARLES HOSPITAL,.25px,0,,
0.823087324,0.787238075,0.307125024,0.523669053,0,0.033989502,0.773312679,330286,GOOD SAMARITAN HOSPITAL MEDICAL CENTER,.25px,0,,
0.82470733,0.678512867,0.717059022,0.483120607,0,0.373060538,0.954548825,50238,METHODIST HOSPITAL OF SOUTHERN CA,.25px,0,,
0.825443562,0.53691878,0.636448282,0.441056023,0.812658103,0.719654584,0.304249306,50107,MARIAN REGIONAL MEDICAL CENTER,.25px,0,,
0.825686504,0.981278994,0.271569944,0.627417375,0,0.185562083,0.470587751,310041,COMMUNITY MEDICAL CENTER,.25px,0,,
0.826087234,0.106483961,0.835729765,0.652549007,0.991051491,0.227115795,0.349609842,50414,MERCY HOSPITAL OF FOLSOM,.25px,0,,
0.826265358,0.10313033,0.319204687,0.854805086,0,0.164146637,0.393553118,170176,OVERLAND PARK REG MED CTR,.25px,0,,
0.826303048,0.100254612,0.239640412,0.275450927,0,0.417201572,0.457420423,250072,MERIT HEALTH CENTRAL,.25px,0,,
0.826667597,0.583053864,0.054745759,0.160191495,0,0.461507404,0.08604906,290045,ST ROSE DOMINICAN HOSPITALS - SIENA CAMPUS,.25px,0,,
0.827656804,0.047313387,0.542167583,0.55666153,0.889247781,0.140844258,0.465099991,390220,JENNERSVILLE REGIONAL HOSPITAL,.25px,0,,
0.828098266,0.533392111,0.246973904,0.718031328,0,0.373060538,0.182760524,450788,"CORPUS CHRISTI MEDICAL CENTER,THE",.25px,0,,
0.829102743,0.334942856,0.313733407,0.574344312,0,0.227115795,0.54983067,390226,PENNSYLVANIA HOSP OF THE UNIV OF PA HEALTH SYS,.25px,0,,
0.829105904,0.169510798,0.363765954,0.499707484,0,0.441805852,0.500630351,60113,CENTURA HEALTH-LITTLETON ADVENTIST HOSPITAL,.25px,0,,
0.829405498,0.124125543,0.757805226,0.828313873,0,0.483615,0.829879451,450669,MEDICAL CENTER OF LEWISVILLE,.25px,0,,
0.829505962,0.227948023,0.148803982,0.668451974,0,0.297690362,0.1215547,40078,NATIONAL PARK MEDICAL CENTER,.25px,0,,
0.82979362,0.028864297,0.615337711,0.792849433,0,0.054210166,0.930158782,450688,DALLAS REGIONAL MEDICAL CENTER,.25px,0,,
0.831558175,0.401702359,0.442877036,0.747785532,0.51160587,0.461507404,0.304249306,260027,RESEARCH MEDICAL CENTER,.25px,0,,
0.832290804,0.128196043,0.103781281,0.067468132,0,0.392267697,0.393553118,290053,ST ROSE DOMINICAN HOSPITALS - SAN MARTIN CAMPUS,.25px,0,,
0.832796175,0.181046629,0.510122692,0.775347929,0,0.949588418,0.028295746,420083,MARY BLACK MEMORIAL HOSPITAL,.25px,0,,
0.832917202,0.875190547,0.708662585,0.97472829,0,0.122123252,0.829879451,100258,DELRAY MEDICAL CENTER,.25px,0,,
0.833435126,0.290818302,0.481596229,0.718031328,0.705506711,0.579494236,0.160999003,250031,RIVER REGION HEALTH SYSTEM,.25px,0,,
0.833462364,0.534710492,0.652631405,0.804525342,0,0.461507404,0.751229802,440183,ST FRANCIS HOSPITAL,.25px,0,,
0.834662807,0.115391271,0.94465273,0.984492547,0.812658103,0.067023179,0.964016447,100267,ENGLEWOOD COMMUNITY HOSPITAL,.25px,0,,
0.834774783,0.011379273,0.041322995,0.099776699,0.51160587,0.511506992,0.026252256,50078,PROVIDENCE LITTLE CO OF MARY MED CTR SAN PEDRO,.25px,0,,
0.834966516,0.137243431,0.722892857,0.879409365,0.705506711,0.94397706,0.030092039,450484,WOODLAND HEIGHTS MEDICAL CENTER,.25px,0,,
0.835339656,0.62634619,0.80194626,0.928123532,0.51160587,0.579494236,0.637198111,310017,CHILTON MEDICAL CENTER,.25px,0,,
0.835745094,0.787238075,0.598528358,0.965713862,0,0.786512965,0.107596345,100008,BAPTIST HOSPITAL OF MIAMI INC,.25px,0,,
0.836189139,0.516772274,0.406291972,0.942040689,0,0.392267697,0.221100683,50334,SALINAS VALLEY MEMORIAL HOSPITAL,.25px,0,,
0.836253074,0.931229967,0.773675233,0.747785532,0,0.594391938,0.829879451,390174,THOMAS JEFFERSON UNIVERSITY HOSPITAL,.25px,0,,
0.837609968,0.380542349,0.21926319,0.545372896,0,0.297690362,0.304249306,390097,HOLY REDEEMER HOSPITAL AND MEDICAL CENTER,.25px,0,,
0.839033407,0.197452229,0.967576075,0.917197452,0,0.906123054,0.932020995,100154,SOUTH MIAMI HOSPITAL,.25px,0,,
0.839295996,0.61410173,0.037829286,0.053452097,0.51160587,0.511506992,0.038175361,50567,MISSION HOSPITAL REGIONAL MED CENTER,.25px,0,,
0.839402587,0.848855893,0.509323424,0.747785532,0,0.351266057,0.637198111,50026,GROSSMONT HOSPITAL,.25px,0,,
0.839537997,0.189665543,0.085249792,0.718031328,0,0.417201572,0.010168011,450558,ABILENE REGIONAL MEDICAL CENTER,.25px,0,,
0.84044721,0.538130042,0.410024637,0.590634553,0.51160587,0.083412299,0.709132258,100187,PALMETTO GENERAL HOSPITAL,.25px,0,,
0.841661478,0.705861026,0.363765954,0.901994875,0,0.104399272,0.470587751,310009,CLARA MAASS MEDICAL CENTER,.25px,0,,
0.842647398,0.760623264,0.6216165,0.160191495,0.889247781,0.276382034,0.773312679,50516,MERCY SAN JUAN MEDICAL CENTER,.25px,0,,
0.842982829,0.171175254,0.192228146,0.55666153,0.705506711,0.392267697,0.035884675,190176,TULANE MEDICAL CENTER,.25px,0,,
0.843912089,0.599525383,0.220663969,0.906312572,0,0.140844258,0.160999003,450029,LAREDO MEDICAL CENTER,.25px,0,,
0.843952386,0.753314491,0.924638063,0.828313873,0.51160587,0.441805852,0.980347888,330214,NYU HOSPITALS CENTER,.25px,0,,
0.844167113,0.166733959,0.550770017,0.996382693,0,0.227115795,0.393553118,490020,JOHN RANDOLPH MEDICAL CENTER,.25px,0,,
0.844633094,0.26299223,0.743459596,0.406687486,0.705506711,0.851558573,0.470587751,50204,PALMDALE REGIONAL MEDICAL CENTER,.25px,0,,
0.844758853,0.253763565,0.89549361,0.58676181,0.984715024,0.351266057,0.589340892,50590,METHODIST HOSPITAL OF SACRAMENTO,.25px,0,,
0.845855751,0.243216519,0.791168497,0.261978725,0,0.539061148,0.9890492,310083,EAST ORANGE GENERAL HOSPITAL,.25px,0,,
0.846353876,0.118810821,0.191025123,0.076573199,0,0.594391938,0.393553118,310091,MEMORIAL HOSPITAL OF SALEM COUNTY,.25px,0,,
0.847078832,0.800743237,0.766597177,0.864116149,0,0.227115795,0.932020995,50739,CENTINELA HOSPITAL MEDICAL CENTER,.25px,0,,
0.847384122,0.165901731,0.047206269,0.134952744,0.51160587,0.002430764,0.457420423,50038,SANTA CLARA VALLEY MEDICAL CENTER,.25px,0,,
0.847443783,0.274313824,0.73429685,0.160191495,0.705506711,0.68579692,0.829879451,50394,COMMUNITY MEMORIAL HOSPITAL SAN BUENAVENTURA,.25px,0,,
0.847781333,0.431423604,0.775356169,0.528497623,0.812658103,0.511506992,0.709132258,50017,MERCY GENERAL HOSPITAL,.25px,0,,
0.847829041,0.798427831,0.909303648,0.883669383,0.51160587,0.323893178,0.974126779,100131,AVENTURA HOSPITAL AND MEDICAL CENTER,.25px,0,,
0.848619131,0.423727557,0.837212943,0.977002497,0,0.461507404,0.800018128,100281,MEMORIAL HOSPITAL WEST,.25px,0,,
0.848733818,0.049521675,0.289953115,0.648041793,0.705506711,0.351266057,0.1215547,290005,NORTH VISTA HOSPITAL,.25px,0,,
0.84885524,0.781330081,0.24930579,0.343364013,0,0.297690362,0.510740683,100009,UNIVERSITY OF MIAMI HOSPITAL,.25px,0,,
0.849836675,0.52661069,0.421955983,0.412364763,0.812658103,0.164146637,0.510740683,50444,MERCY MEDICAL CENTER,.25px,0,,
0.850472895,0.368248449,0.839882664,0.917197452,0,0.68579692,0.751229802,50324,SCRIPPS MEMORIAL HOSPITAL LA JOLLA,.25px,0,,
0.850676137,0.494796516,0.327716482,0.893606678,0.705506711,0.067023179,0.182760524,450097,BAYSHORE MEDICAL CENTER,.25px,0,,
0.850790886,0.207101128,0.926417877,0.953930834,0,0.967098162,0.510740683,10083,SOUTH BALDWIN REGIONAL MEDICAL CENTER,.25px,0,,
0.850851835,0.135496576,0.690955084,0.355336558,0,0.441805852,0.951013917,100099,LAKE WALES MEDICAL CENTER,.25px,0,,
0.850920692,0.386054828,0.001441979,0.04232002,0,0.276382034,0.005743196,310113,SOUTHERN OCEAN MEDICAL CENTER,.25px,0,,
0.851035278,0.090597474,0.179308015,0.840756091,0,0.373060538,0.048145615,290047,SOUTHERN HILLS HOSPITAL AND MEDICAL CENTER,.25px,0,,
0.851324713,0.31762263,0.328293274,0.668451974,0.51160587,0.441805852,0.182760524,60112,SKY RIDGE MEDICAL CENTER,.25px,0,,
0.852294351,0.118810821,0.260520266,0.30392795,0.705506711,0.255568098,0.349609842,50236,SIMI VALLEY HOSPITAL & HEALTH CARE SERVICES,.25px,0,,
0.853000279,0.14000379,0.76981073,0.763853297,0.812658103,0.68579692,0.360255766,50232,FRENCH HOSPITAL MEDICAL CENTER,.25px,0,,
0.853130686,0.290818302,0.085686506,0.060620793,0,0.104399272,0.589340892,50036,BAKERSFIELD MEMORIAL HOSPITAL,.25px,0,,
0.853940043,0.624945411,0.116478935,0.253343331,0,0.323893178,0.262539036,140088,THE UNIVERSITY OF CHICAGO MEDICAL CENTER,.25px,0,,
0.854452013,0.894669622,0.41121942,0.293273786,0,0.104399272,0.913679024,330167,WINTHROP-UNIVERSITY HOSPITAL,.25px,0,,
0.854704771,0.094429018,0.152569606,0.113009946,0,0.276382034,0.54983067,50616,ST JOHNS PLEASANT VALLEY HOSPITAL,.25px,0,,
0.854809421,0.063859065,0.063727227,0.219856461,0.51160587,0.033989502,0.294485049,50102,PARKVIEW COMMUNITY HOSPITAL MEDICAL CENTER,.25px,0,,
0.854907492,0.14820247,0.320176993,0.922355617,0.705506711,0.042558977,0.182760524,100269,PALMS WEST HOSPITAL,.25px,0,Y,
0.855040082,0.835128254,0.144659322,0.033923583,0,0.054210166,0.854689727,330141,BROOKHAVEN MEMORIAL HOSPITAL MEDICAL CENTER,.25px,0,,
0.855766787,0.656528868,0.14346454,0.828313873,0.51160587,0.067023179,0.08604906,100256,REGIONAL MEDICAL CENTER BAYONET POINT,.25px,0,,
0.856970207,0.987763779,0.45972759,0.152009295,0,0.670726181,0.709132258,330106,NORTH SHORE UNIVERSITY HOSPITAL,.25px,0,,
0.856990905,0.255172584,0.210026285,0.071794069,0.705506711,0.204159491,0.510740683,50523,SUTTER DELTA MEDICAL CENTER,.25px,0,,
0.857140058,0.016669276,0.648478506,0.747785532,0,0.227115795,0.896507115,100288,ST MARY'S MEDICAL CENTER,.25px,0,,
0.858642164,0.720148977,0.221273721,0.792849433,0,0.042558977,0.393553118,100243,BRANDON REGIONAL HOSPITAL,.25px,0,,
0.858701649,0.834353705,0.15916975,0.478366197,0,0.351266057,0.182760524,310052,OCEAN MEDICAL CENTER,.25px,0,,
0.85898955,0.497894711,0.04579725,0.184482659,0.51160587,0.140844258,0.130099455,50327,LOMA LINDA UNIVERSITY MEDICAL CENTER,.25px,0,,
0.859214984,0.35313651,0.203829896,0.355336558,0,0.083412299,0.589340892,50082,ST JOHNS REGIONAL MEDICAL CENTER,.25px,0,,
0.860176298,0.172493635,0.438056707,0.293273786,0,0.594391938,0.637198111,670041,SETON MEDICAL CENTER WILLIAMSON,.25px,0,,
0.860518923,0.879829599,0.257685747,0.343364013,0,0.594391938,0.262539036,100128,TAMPA GENERAL HOSPITAL,.25px,0,,
0.861682782,0.555153633,0.418676511,0.668451974,0,0.276382034,0.637198111,390156,MERCY FITZGERALD HOSPITAL,.25px,0,,
0.862257608,0.438353343,0.014683465,0.612363115,0,0.083412299,0.010168011,310006,ST MARY'S GENERAL HOSPITAL,.25px,0,,
0.862389694,0.64206788,0.243521395,0.804525342,0,0.558119989,0.049595834,310014,COOPER UNIVERSITY HOSPITAL,.25px,0,,
0.862794227,0.407214838,0.500828108,0.718031328,0.51160587,0.297690362,0.556818088,50262,RONALD REAGAN U C L A MEDICAL CENTER,.25px,0,,
0.862940737,0.557106484,0.738845263,0.450449485,0.51160587,0.84018754,0.589340892,390222,RIDDLE MEMORIAL HOSPITAL,.25px,0,,
0.863165133,0.015771129,0.103550564,0.086510493,0,0.351266057,0.393553118,450395,MEMORIAL MEDICAL CENTER LIVINGSTON,.25px,0,,
0.864276789,0.990202783,0.259720998,0.005158164,0.51160587,0.164146637,0.913679024,330059,MONTEFIORE MEDICAL CENTER,.25px,0,,
0.864329755,0.194609471,0.939651124,0.412364763,0.996209655,0.297690362,0.742446091,50335,SONORA REGIONAL MEDICAL CENTER,.25px,0,,
0.864782464,0.538130042,0.094082943,0.355336558,0,0.021258889,0.431604881,370094,MIDWEST REGIONAL MEDICAL CENTER,.25px,0,,
0.864989688,0.251481118,0.007259334,0.008915549,0,0.204159491,0.154885012,110115,ATLANTA MEDICAL CENTER,.25px,0,,
0.86571758,0.718739958,0.847273836,0.699178484,0,0.753586407,0.854689727,420091,CAROLINAS HOSPITAL SYSTEM,.25px,0,,
0.865829551,0.854302453,0.900577616,0.951664868,0,0.539061148,0.913679024,490118,HENRICO DOCTORS' HOSPITAL,.25px,0,,
0.866625961,0.759173046,0.743945749,0.655367045,0.812658103,0.351266057,0.709132258,50108,SUTTER GENERAL HOSPITAL,.25px,0,,
0.867734853,0.185586803,0.500160678,0.184482659,0,0.579494236,0.800018128,450028,"VHS BROWNSVILLE HOSPITAL COMPANY, LLC",.25px,0,,
0.868618491,0.080528341,0.543189328,0.418206837,0,0.373060538,0.847933026,50191,ST MARY MEDICAL CENTER,.25px,0,,
0.868634938,0.79917766,0.21175666,0.828313873,0,0.122123252,0.221100683,100248,LARGO MEDICAL CENTER,.25px,0,,
0.868695073,0.399057358,0.279200073,0.495950099,0,0.297690362,0.470587751,50488,EDEN MEDICAL CENTER,.25px,0,,
0.869165642,0.811809395,0.096760903,0.394088711,0,0.083412299,0.304249306,50077,SCRIPPS MERCY HOSPITAL,.25px,0,,
0.872522349,0.472507642,0.39620636,0.77390595,0,0.140844258,0.637198111,100242,GULF COAST REGIONAL MEDICAL CENTER,.25px,0,,
0.872706266,0.159730062,0.654122824,0.962838144,0.51160587,0.083412299,0.745980999,250007,MERIT HEALTH BILOXI,.25px,0,,
0.873294548,0.439515165,0.782178789,0.965713862,0,0.926467317,0.160999003,10104,TRINITY MEDICAL CENTER,.25px,0,,
0.873931336,0.111015895,0.922413296,0.958174372,0.51160587,0.970872026,0.294485049,100296,DOCTORS HOSPITAL INC,.25px,0,,
0.874000588,0.15710978,0.697308031,0.906922323,0.51160587,0.68579692,0.360255766,450678,DOCTORS HOSPITAL,.25px,0,,
0.874311585,0.462628027,0.285412942,0.874564316,0,0.054210166,0.431604881,100259,SOUTH BAY HOSPITAL,.25px,0,,
0.874397935,0.235149677,0.4412785,0.327971918,0,0.613137664,0.589340892,390076,BRANDYWINE HOSPITAL,.25px,0,,
0.874446231,0.748889676,0.281812114,0.54710327,0.51160587,0.083412299,0.510740683,100029,NORTH SHORE MEDICAL CENTER,.25px,0,,
0.874452145,0.56622803,0.891727985,0.574344312,0.929680869,0.042558977,0.954548825,50047,CALIFORNIA PACIFIC MEDICAL CTR-PACIFIC CAMPUS HOSP,.25px,0,,
0.875714113,0.838951558,0.548298053,0.635690213,0,0.417201572,0.709132258,310076,SAINT BARNABAS MEDICAL CENTER,.25px,0,,
0.876038654,0.489292277,0.487298226,0.804525342,0,0.297690362,0.589340892,450711,RIO GRANDE REGIONAL HOSPITAL,.25px,0,,
0.876280413,0.006979178,0.822702516,0.730374667,0.812658103,0.204159491,0.873699129,50101,SUTTER SOLANO MEDICAL CENTER,.25px,0,,
0.877314498,0.506208749,0.520735656,0.874564316,0,0.104399272,0.751229802,310084,MONMOUTH MEDICAL CENTER-SOUTHERN CAMPUS,.25px,0,,
0.878107397,0.204826921,0.923789356,0.20630186,0.963002942,0.918120319,0.470587751,50013,ST HELENA HOSPITAL,.25px,0,,
0.878203237,0.598215242,0.117146365,0.327971918,0,0.351266057,0.182760524,450672,PLAZA MEDICAL CENTER OF FORT WORTH,.25px,0,,
0.878383848,0.825940788,0.121043828,0.718031328,0,0.067023179,0.182760524,100179,MEMORIAL HOSPITAL JACKSONVILLE,.25px,0,Y,
0.879084816,0.369360833,0.23429273,0.883669383,0,0.204159491,0.160999003,100209,KENDALL REGIONAL MEDICAL CENTER,.25px,0,,
0.87950545,0.330641639,0.317276555,0.932259952,0,0.067023179,0.393553118,100189,NORTHWEST MEDICAL CENTER,.25px,0,,
0.879519242,0.966719127,0.815072387,0.97472829,0,0.122123252,0.932020995,100204,NORTH FLORIDA REGIONAL MEDICAL CENTER,.25px,0,,
0.88025123,0.053163702,0.081459447,0.076573199,0.705506711,0.122123252,0.252123829,250122,NATCHEZ COMMUNITY HOSPITAL,.25px,0,,
0.880291219,0.077149991,0.716020797,0.903461573,0,0.875586061,0.252123829,310069,INSPIRA MEDICAL CENTER ELMER,.25px,0,,
0.880528248,0.257924704,0.722398464,0.928749763,0.51160587,0.083412299,0.854689727,100224,UNIVERSITY HOSPITAL AND MEDICAL CENTER,.25px,0,,
0.880727357,0.111979961,0.385997149,0.689101112,0,0.461507404,0.393553118,140184,HEARTLAND REGIONAL MEDICAL CENTER,.25px,0,,
0.880767636,0.522828586,0.579057523,0.459851188,0,0.441805852,0.829879451,450634,DENTON REGIONAL MEDICAL CENTER,.25px,0,,
0.880823462,0.570891802,0.363115004,0.160191495,0,0.00613871,0.974126779,50043,ALTA BATES SUMMIT MEDICAL CENTER,.25px,0,,
0.881682237,0.027521197,0.827539325,0.996382693,0.51160587,0.558119989,0.500630351,60065,NORTH SUBURBAN MEDICAL CENTER,.25px,0,,
0.882364823,0.620050922,0.490866094,0.435724821,0.51160587,0.558119989,0.510740683,310047,SHORE MEDICAL CENTER,.25px,0,,
0.882594732,0.308954277,0.329759972,0.635690213,0,0.483615,0.304249306,450002,PROVIDENCE MEMORIAL HOSPITAL,.25px,0,,
0.882598331,0.56691194,0.557625596,0.738309671,0,0.719654584,0.360255766,50353,PROVIDENCE LITTLE COMPANY OF MARY MED CTR TORRANCE,.25px,0,,
0.88337656,0.574212474,0.434324041,0.216684108,0.705506711,0.140844258,0.800018128,100286,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,.25px,0,,
0.883530258,0.576775076,0.622349849,0.942040689,0,0.185562083,0.751229802,450222,CONROE REGIONAL MEDICAL CENTER,.25px,0,,
0.883955863,0.495958339,0.245037533,0.343364013,0.51160587,0.104399272,0.556818088,450775,KINGWOOD MEDICAL CENTER,.25px,0,,
0.884346398,0.593518511,0.110101268,0.450449485,0,0.140844258,0.262539036,310034,RIVERVIEW MEDICAL CENTER,.25px,0,,
0.885248453,0.75617373,0.113479619,0.860713079,0,0.122123252,0.058330106,310032,INSPIRA MEDICAL CENTER VINELAND,.25px,0,,
0.885446827,0.331210191,0.060052241,0.194856667,0,0.122123252,0.304249306,290022,DESERT SPRINGS HOSPITAL,.25px,0,,
0.886077584,0.728092221,0.550770017,0.290134392,0,0.511506992,0.829879451,490067,SOUTHSIDE REGIONAL MEDICAL CENTER,.25px,0,,
0.886838892,0.614818599,0.519705672,0.312909419,0,0.392267697,0.854689727,450119,SOUTH TEXAS HEALTH SYSTEM,.25px,0,,
0.887026115,0.766547738,0.865055496,0.960250822,0,0.255568098,0.954548825,100236,FAWCETT MEMORIAL HOSPITAL,.25px,0,,
0.887084428,0.001104144,0.24930579,0.738309671,0.51160587,0.323893178,0.1215547,450716,CYPRESS FAIRBANKS MEDICAL CENTER,.25px,0,,
0.887445385,0.802135777,0.639571197,0.906922323,0.51160587,0.276382034,0.637198111,100264,OAK HILL HOSPITAL,.25px,0,,
0.888051717,0.90641145,0.614538443,0.073244288,0,0.798065276,0.854689727,450040,COVENANT MEDICAL CENTER,.25px,0,,
0.888452578,0.891472549,0.513789438,0.917197452,0,0.164146637,0.637198111,450083,EAST TEXAS MEDICAL CENTER,.25px,0,,
0.888752536,0.56491789,0.926821631,0.738309671,0.51160587,0.956032004,0.672201119,50100,SHARP MEMORIAL HOSPITAL,.25px,0,,
0.888841939,0.130700967,0.06691606,0.081747843,0.51160587,0.392267697,0.130099455,670056,SETON MEDICAL CENTER HAYS,.25px,0,,
0.888903534,0.618732542,0.784082201,0.655367045,0,0.122123252,0.994133206,100167,PLANTATION GENERAL HOSPITAL,.25px,0,,
0.889058481,0.38935902,0.50615107,0.925198375,0.51160587,0.083412299,0.556818088,100228,WESTSIDE REGIONAL MEDICAL CENTER,.25px,0,,
0.889576898,0.940870626,0.177248045,0.893606678,0,0.227115795,0.058330106,490112,CJW MEDICAL CENTER,.25px,0,lower performer,
0.889856852,0.001788054,0.137070393,0.102561778,0,0.002430764,0.873699129,50727,COMMUNITY HOSPITAL OF LONG BEACH,.25px,0,,
0.890089413,0.500992905,0.171026936,0.478366197,0,0.227115795,0.304249306,310075,MONMOUTH MEDICAL CENTER,.25px,0,,
0.890694075,0.74383863,0.506785541,0.988620727,0,0.122123252,0.470587751,100260,ST LUCIE MEDICAL CENTER,.25px,0,,
0.891133498,0.33330312,0.496048978,0.108049538,0,0.164146637,0.980347888,50058,GLENDALE MEM HOSPITAL & HLTH CENTER,.25px,0,,
0.891202936,0.653752029,0.288568815,0.703026508,0,0.054210166,0.589340892,100110,OSCEOLA REGIONAL MEDICAL CENTER,.25px,0,,
0.891446086,0.422030141,0.558251827,0.388230156,0,0.392267697,0.854689727,310112,BAYSHORE COMMUNITY HOSPITAL,.25px,0,,
0.891577298,0.897034467,0.740929953,0.528497623,0,0.255568098,0.980347888,450617,CLEAR LAKE REGIONAL MEDICAL CENTER,.25px,0,,
0.893031259,0.437768311,0.009212185,0.248778438,0,0.164146637,0.019133,310003,PALISADES MEDICAL CENTER,.25px,0,,
0.894469996,0.6379809,0.628612157,0.590634553,0.51160587,0.185562083,0.881667092,310029,OUR LADY OF LOURDES MEDICAL CENTER,.25px,0,,
0.894745346,0.9112153,0.111691565,0.50273152,0,0.042558977,0.360255766,310019,ST JOSEPH'S REGIONAL MEDICAL CENTER,.25px,0,,
0.895113673,0.63592093,0.449699656,0.738309671,0.51160587,0.441805852,0.360255766,450651,MEDICAL CENTER OF PLANO,.25px,0,,
0.895656569,0.177388123,0.030817149,0.105239739,0.51160587,0.083412299,0.160999003,50079,DOCTORS MEDICAL CENTER - SAN PABLO,.25px,0,,
0.896647586,0.383780621,0.153245276,0.84835326,0.51160587,0.067023179,0.08604906,390123,POTTSTOWN MEMORIAL MEDICAL CENTER,.25px,0,,
0.897162067,0.171175254,0.114204728,0.099776699,0.51160587,0.164146637,0.457420423,110198,NORTH FULTON HOSPITAL,.25px,0,,
0.89731688,0.366007202,0.573602722,0.917197452,0.51160587,0.122123252,0.637198111,100238,NORTHSIDE HOSPITAL,.25px,0,,
0.897490411,0.131747431,0.658201564,0.840756091,0.705506711,0.594391938,0.349609842,670047,SIERRA PROVIDENCE EAST MEDICAL CENTER,.25px,0,,
0.898578677,0.151687939,0.754855349,0.980075972,0,0.164146637,0.847933026,310115,HACKETTSTOWN REGIONAL MEDICAL CENTER,.25px,0,,
0.898970849,0.253326851,0.853255988,0.887064213,0.705506711,0.276382034,0.881667092,450662,VALLEY REGIONAL MEDICAL CENTER,.25px,0,,
0.900420319,0.96518651,0.757080116,0.539291865,0,0.373060538,0.964016447,310086,KENNEDY UNIVERSITY HOSPITAL - STRATFORD DIV,.25px,0,,
0.90090107,0.480945279,0.696755959,0.418206837,0,0.862278656,0.637198111,390162,EASTON HOSPITAL,.25px,0,,
0.901031022,0.776962945,0.406926443,0.648041793,0,0.067023179,0.800018128,310057,VIRTUA MEMORIAL HOSPITAL OF BURLINGTON COUNTY,.25px,0,,
0.90127934,0.362282776,0.007753726,0.001087664,0.51160587,0.033989502,0.360255766,100137,HEART OF FLORIDA REGIONAL MEDICAL CENTER,.25px,0,,
0.901951031,0.527162762,0.814446157,0.528497623,0.812658103,0.70561383,0.589340892,50145,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,.25px,0,,
0.903289437,0.554477962,0.737881197,0.942040689,0,0.276382034,0.829879451,100223,FORT WALTON BEACH MEDICAL CENTER,.25px,0,,
0.903470709,0.696360445,0.581216371,0.528497623,0.51160587,0.739595092,0.393553118,10139,BROOKWOOD MEDICAL CENTER,.25px,0,,
0.903556265,0.207504882,0.821969166,0.903461573,0.929680869,0.875586061,0.01432915,420036,SPRINGS MEMORIAL HOSPITAL,.25px,0,,
0.905364413,0.236064304,0.059220013,0.237423884,0,0.054210166,0.360255766,50393,PIH HOSPITAL - DOWNEY,.25px,0,,
